primary_artist,Year,Title,artist_list,is_first_appearance,total_appearances,record_label,album_year,record_label_list,decade,is_major_label,No.,reappearance_count,sqrt_reappearance,reappears_after_first,clean_title,lastfm_genre,lastfm_top_tag,duration_sec,search_artist,new_lastfm_genre
house of pain,1992,"""Jump Around""","""house of pain""",TRUE,1,"Tommy Boy Music, LLC",1992-07-21,"Tommy Boy Music, LLC",1990,FALSE,24,0,0,FALSE,Jump Around,Rap,Hip-Hop,218.546,house of pain,Rap
joe public,1992,"""Live and Learn""","""joe public""",TRUE,1,Columbia/Legacy,1992-01-28,Columbia; Legacy,1990,TRUE,30,0,0,FALSE,Live and Learn,Rnb,New Jack Swing,262.333,joe public,Rnb
jodeci,1992,"""Come and Talk to Me""","""jodeci""",TRUE,4,Universal (MT),1991-05-28,Universal (MT),1990,FALSE,31,3,1.7320508075688772,TRUE,Come and Talk to Me,Rnb,Rnb,276.266,jodeci,Rnb
nirvana,1992,"""Smells Like Teen Spirit""","""nirvana""",TRUE,1,Geffen,1991-09-26,Geffen,1990,FALSE,32,0,0,FALSE,Smells Like Teen Spirit,Rock,Grunge,301.92,nirvana,Rock
sophie b. hawkins,1992,"""Damn I Wish I Was Your Lover""","""sophie b. hawkins""",TRUE,3,Columbia,1992-04-06,Columbia,1990,FALSE,34,2,1.4142135623730951,TRUE,Damn I Wish I Was Your Lover,Pop,Female Vocalists,323.266,sophie b. hawkins,Pop
arrested development,1992,"""Tennessee""","""arrested development""",TRUE,3,Capitol Records,1992-03-24,Capitol Records,1990,FALSE,40,2,1.4142135623730951,TRUE,Tennessee,Rap,Hip-Hop,272.706,arrested development,Rap
p.m. dawn,1992,"""Set Adrift on Memory Bliss""","""p.m. dawn""",TRUE,4,V2,1991-09-24,V2,1990,FALSE,44,3,1.7320508075688772,TRUE,Set Adrift on Memory Bliss,Rap,90s,255.16,p.m. dawn,Rap
shakespears sister,1992,"""Stay""","""shakespears sister""",TRUE,1,London Music Stream,1992-01-13,London Music Stream,1990,FALSE,45,0,0,FALSE,Stay,Pop,Pop,229,shakespears sister,Pop
hammer,1992,"""2 Legit 2 Quit""","""hammer""",TRUE,2,Capitol Records,1991-01-01,Capitol Records,1990,FALSE,46,1,1,TRUE,2 Legit 2 Quit,Unknown,NA,333.624,hammer,NA
kws,1992,"""Please Don't Go""","""kws""",TRUE,1,Rhino,1979-05-01,Rhino,1990,TRUE,47,0,0,FALSE,Please Don't Go,Electronic,Dance,373.6,kws,Electronic
mint condition,1992,"""Breakin' My Heart (Pretty Brown Eyes)""","""mint condition""",TRUE,1,Perspective Records,1991-01-01,Perspective Records,1990,FALSE,48,0,0,FALSE,Breakin' My Heart (Pretty Brown Eyes),Rnb,Mint Condition,356.96,mint condition,Rnb
toad the wet sprocket,1992,"""All I Want""","""toad the wet sprocket""",TRUE,1,Columbia,1991-08-27,Columbia,1990,FALSE,53,0,0,FALSE,All I Want,Rock,90s,196.333,toad the wet sprocket,Rock
the heights,1992,"""How Do You Talk to an Angel""","""the heights""",TRUE,2,Albert Productions,1981,Albert Productions,1990,FALSE,59,1,1,TRUE,How Do You Talk to an Angel,Pop,Pop,227.266,the heights,Pop
ugly kid joe,1992,"""Everything About You""","""ugly kid joe""",TRUE,2,Island Mercury,1992-01-01,Island Mercury,1990,FALSE,72,1,1,TRUE,Everything About You,Rock,Rock,260.2,ugly kid joe,Rock
n2deep,1992,"""Back to the Hotel""","""n2deep""",TRUE,1,40 Ounce Records,1992-06-01,40 Ounce Records,1990,FALSE,78,0,0,FALSE,Back to the Hotel,Rap,Hip-Hop,304.28,n2deep,Rap
kathy troccoli,1992,"""Everything Changes""","""kathy troccoli""",TRUE,1,"Reunion Records, Inc",2000-06-20,"Reunion Records, Inc",1990,FALSE,79,0,0,FALSE,Everything Changes,Pop,Christian,262.2,kathy troccoli,Pop
jade,1992,"""I Wanna Love You""","""jade""",TRUE,4,Giant,1992-05-22,Giant,1990,FALSE,83,3,1.7320508075688772,TRUE,I Wanna Love You,Rnb,90s,271.4,jade,Rnb
mary j. blige,1992,"""Real Love""","""mary j. blige""",TRUE,9,Uptown,1992-01-01,Uptown,1990,FALSE,85,8,2.8284271247461903,TRUE,Real Love,Rnb,Rnb,269.973,mary j. blige,Rnb
charles,1992,"""Would I Lie to You?""","[""charles"",""eddie""]",TRUE,1,Capitol Records,1992-01-01,Capitol Records,1990,FALSE,90,0,0,FALSE,Would I Lie to You?,Pop,90s,279.6,charles & eddie,Pop
das efx,1992,"""They Want EFX""","""das efx""",TRUE,1,Rhino Atlantic,1992-04-07,Rhino Atlantic,1990,FALSE,99,0,0,FALSE,They Want EFX,Rap,Hip Hop,221.4,das efx,Rap
tag team,1993,"""Whoomp! (There It Is)""","""tag team""",TRUE,2,Westbound Records,1993-05-07,Westbound Records,1990,FALSE,2,1,1,TRUE,Whoomp! (There It Is),Rap,90s,225.266,tag team,Rap
silk,1993,"""Freak Me""","""silk""",TRUE,2,Rhino/Elektra,1992,Rhino; Elektra,1990,TRUE,5,1,1,TRUE,Freak Me,Rnb,Slow Jams,274.533,silk,Rnb
swv,1993,"""Weak""","""swv""",TRUE,6,RCA Records Label,1992-10-27,RCA Records Label,1990,FALSE,6,5,2.23606797749979,TRUE,Weak,Rnb,Slow Jams,291.906,swv,Rnb
shai,1993,"""If I Ever Fall in Love""","""shai""",TRUE,3,Gasoline Alley,1992-01-01,Gasoline Alley,1990,FALSE,7,2,1.4142135623730951,TRUE,If I Ever Fall in Love,Rnb,Slow Jams,189.026,shai,Rnb
wreckx-n-effect,1993,"""Rump Shaker""","""wreckx-n-effect""",TRUE,1,Geffen*,1992-01-01,Geffen*,1990,FALSE,9,0,0,FALSE,Rump Shaker,Rap,Rap,312.36,wreckx-n-effect,Rap
snow,1993,"""Informer""","""snow""",TRUE,1,EastWest,1993,EastWest,1990,FALSE,10,0,0,FALSE,Informer,Reggae,90s,268.91,snow,Reggae
dr. dre,1993,"""Nuthin' but a 'G' Thang""","""dr. dre""",TRUE,6,"ARY, Inc. under exclusive license to Interscope Records",1992-12-15,"ARY, Inc. under exclusive license to Interscope Records",1990,FALSE,11,5,2.23606797749979,TRUE,Nuthin' but a 'G' Thang,Rap,Hip-Hop,237.573,dr. dre,Rap
h-town,1993,"""Knockin' da Boots""","""h-town""",TRUE,1,H-TOWN MUSIC INC.,1993-01-28,H-TOWN MUSIC INC.,1990,FALSE,14,0,0,FALSE,Knockin' da Boots,Rnb,Slow Jams,330.945,h-town,Rnb
duice,1993,"""Dazzey Duks""","""duice""",TRUE,1,Westbound Records,1992-03-18,Westbound Records,1990,FALSE,16,0,0,FALSE,Dazzey Duks,Electronic,90s,244.866,duice,Electronic
robin s.,1993,"""Show Me Love""","""robin s.""",TRUE,1,Atlantic Records,1993-06-15,Atlantic Records,1990,FALSE,17,0,0,FALSE,Show Me Love,Pop,Dance,252.106,robin s.,NA
soul asylum,1993,"""Runaway Train""","""soul asylum""",TRUE,2,Columbia,1992-10-06,Columbia,1990,FALSE,22,1,1,TRUE,Runaway Train,Rock,90s,266.56,soul asylum,Rock
paperboy,1993,"""Ditty""","""paperboy""",TRUE,1,Mercury Records,1993-01-01,Mercury Records,1990,FALSE,24,0,0,FALSE,Ditty,Rap,Rap,241.306,paperboy,Rap
the proclaimers,1993,"""I'm Gonna Be (500 Miles)""","""the proclaimers""",TRUE,1,Parlophone UK,1988,Parlophone UK,1990,FALSE,27,0,0,FALSE,I'm Gonna Be (500 Miles),Pop,80s,219.466,the proclaimers,Pop
spin doctors,1993,"""Two Princes""","""spin doctors""",TRUE,1,Epic/Legacy,1991,Epic; Legacy,1990,TRUE,28,0,0,FALSE,Two Princes,Rock,90s,256.946,spin doctors,Rock
tony! toni! toné!,1993,"""If I Had No Loot""","""tony! toni! toné!""",TRUE,2,Qwest Records IGA,1991-01-01,Qwest Records IGA,1990,FALSE,35,1,1,TRUE,If I Had No Loot,Rnb,Rnb,241.466,tony! toni! toné!,Rnb
onyx,1993,"""Slam""","""onyx""",TRUE,1,Mercury Records,1993-01-01,Mercury Records,1990,FALSE,37,0,0,FALSE,Slam,Rap,Hip-Hop,218.333,onyx,Rap
95 south,1993,"""Whoot, There It Is""","""95 south""",TRUE,1,Quality,1993-01-01,Quality,1990,FALSE,44,0,0,FALSE,"Whoot, There It Is",Unknown,Dance,276.866,95 south,NA
toni braxton,1993,"""Another Sad Love Song""","""toni braxton""",TRUE,9,Arista/LaFace Records,1993-07-13,Arista; LaFace Records,1990,TRUE,46,8,2.8284271247461903,TRUE,Another Sad Love Song,Rnb,Rnb,301.56,toni braxton,Rnb
4 non blondes,1993,"""What's Up?""","""4 non blondes""",TRUE,1,Interscope,1992-01-01,Interscope,1990,FALSE,50,0,0,FALSE,What's Up?,Rock,90s,295.533,4 non blondes,Rock
ace of base,1993,"""All That She Wants""","""ace of base""",TRUE,6,Playground Music,1992-01-01,Playground Music,1990,FALSE,51,5,2.23606797749979,TRUE,All That She Wants,Pop,90s,211.213,ace of base,Pop
brian mcknight,1993,"""One Last Cry""","""brian mcknight""",TRUE,4,Island Mercury,1992-06-23,Island Mercury,1990,FALSE,54,3,1.7320508075688772,TRUE,One Last Cry,Rnb,Rnb,295.357,brian mcknight,Rnb
xscape,1993,"""Just Kickin' It""","""xscape""",TRUE,4,So So Def/Columbia,1993-10-12,So So Def; Columbia,1990,FALSE,55,3,1.7320508075688772,TRUE,Just Kickin' It,Rnb,Rnb,204.173,xscape,Rnb
2pac,1993,"""I Get Around""","""2pac""",TRUE,6,Interscope,1993-02-16,Interscope,1990,FALSE,56,5,2.23606797749979,TRUE,I Get Around,Rap,Rap,259,2pac,Rap
portrait,1993,"""Here We Go Again!""","""portrait""",TRUE,1,Capitol Records,1992-01-01,Capitol Records,1990,FALSE,59,0,0,FALSE,Here We Go Again!,Unknown,New Jack Swing,260.399,portrait,NA
positive k,1993,"""I Got a Man""","""positive k""",TRUE,1,Island Records,1992-01-01,Island Records,1990,TRUE,63,0,0,FALSE,I Got a Man,Rap,Hip Hop,232.773,positive k,Rap
zhané,1993,"""Hey Mr. D.J.""","""zhané""",TRUE,2,Motown,1994-01-01,Motown,1990,FALSE,64,1,1,TRUE,Hey Mr. D.J.,Rnb,Soul,252.4,zhané,Rnb
cypress hill,1993,"""Insane in the Brain""","""cypress hill""",TRUE,1,Ruffhouse/Columbia,1993-06-22,Ruffhouse; Columbia,1990,FALSE,65,0,0,FALSE,Insane in the Brain,Rap,Hip-Hop,208.266,cypress hill,Rap
jeremy jordan,1993,"""The Right Kind of Love""","""jeremy jordan""",TRUE,1,Giant,1992-03-31,Giant,1990,FALSE,68,0,0,FALSE,The Right Kind of Love,Pop,Pop,273.933,jeremy jordan,Pop
inner circle,1993,"""Bad Boys""","""inner circle""",TRUE,2,DubShot Records/Sound Bwoy Ent,1992-06-02,DubShot Records; Sound Bwoy Ent,1990,FALSE,69,1,1,TRUE,Bad Boys,Reggae,Reggae,231.266,inner circle,Reggae
boy krazy,1993,"""That's What Love Can Do""","""boy krazy""",TRUE,1,Pete Waterman Entertainment Limited,1991,Pete Waterman Entertainment Limited,1990,FALSE,70,0,0,FALSE,That's What Love Can Do,Pop,Pop,202,boy krazy,Pop
restless heart,1993,"""When She Cries""","""restless heart""",TRUE,1,RCA/Legacy,1992-10-09,RCA; Legacy,1990,TRUE,76,0,0,FALSE,When She Cries,Country,Country,222.186,restless heart,Country
ice cube,1993,"""It Was a Good Day""","""ice cube""",TRUE,3,Priority Records,1992-11-17,Priority Records,1990,FALSE,78,2,1.4142135623730951,TRUE,It Was a Good Day,Rap,Rap,260,ice cube,Rap
captain hollywood project,1993,"""More and More""","""captain hollywood project""",TRUE,1,High Fashion Music,1992-07-10,High Fashion Music,1990,FALSE,79,0,0,FALSE,More and More,Electronic,Dance,253.573,captain hollywood project,NA
digable planets,1993,"""Rebirth of Slick (Cool Like Dat)""","""digable planets""",TRUE,1,Pendulum Records,1993-01-01,Pendulum Records,1990,FALSE,81,0,0,FALSE,Rebirth of Slick (Cool Like Dat),Rap,Hip-Hop,261.265,digable planets,Rap
haddaway,1993,"""What Is Love""","""haddaway""",TRUE,2,BMG Rights Management GmbH,1992-01-18,BMG Rights Management GmbH,1990,FALSE,82,1,1,TRUE,What Is Love,Pop,Dance,270.373,haddaway,Pop
joey lawrence,1993,"""Nothin' My Love Can't Fix""","""joey lawrence""",TRUE,1,Geffen,1993-01-01,Geffen,1990,FALSE,92,0,0,FALSE,Nothin' My Love Can't Fix,Pop,Pop,243.266,joey lawrence,Pop
green jellÿ,1993,"""Three Little Pigs""","""green jellÿ""",TRUE,1,Say-10,1989-02-02,Say-10,1990,FALSE,93,0,0,FALSE,Three Little Pigs,Rock,Heavy Metal,353.64,green jellÿ,Rock
gin blossoms,1993,"""Hey Jealousy""","""gin blossoms""",TRUE,3,A&M,1992-01-01,A&M,1990,TRUE,95,2,1.4142135623730951,TRUE,Hey Jealousy,Rock,90s,236.626,gin blossoms,Rock
all-4-one,1994,"""I Swear""","""all-4-one""",TRUE,3,Atlantic Records,1994-01-01,Atlantic Records,1990,FALSE,2,2,1.4142135623730951,TRUE,I Swear,Rnb,90s,259.853,all-4-one,Rnb
lisa loeb,1994,"""Stay (I Missed You)""","[""lisa loeb"",""nine stories""]",TRUE,2,"FURIOUS ROSE PRODUCTIONS, INC.",1992,"FURIOUS ROSE PRODUCTIONS, INC.",1990,FALSE,6,1,1,TRUE,Stay (I Missed You),Pop,90s,184.333,lisa loeb & nine stories,Pop
r. kelly,1994,"""Bump n' Grind""","""r. kelly""",TRUE,18,Motown,1990-01-01,Motown,1990,FALSE,11,17,4.123105625617661,TRUE,Bump n' Grind,Rnb,Slow Jams,256.133,r. kelly,Rnb
john mellencamp,1994,"""Wild Night""","[""john mellencamp"",""meshell ndegeocello""]",TRUE,2,John Mellencamp 2023 (Island),1987,John Mellencamp 2023 (Island),1990,FALSE,15,1,1,TRUE,Wild Night,Rock,Rock,207.506,john mellencamp & meshell ndegeocello,Rock
coolio,1994,"""Fantastic Voyage""","""coolio""",TRUE,5,"Tommy Boy Music, LLC",1994-07-19,"Tommy Boy Music, LLC",1990,FALSE,20,4,2,TRUE,Fantastic Voyage,Rap,Hip-Hop,334.44,coolio,Rap
big mountain,1994,"""Baby, I Love Your Way""","""big mountain""",TRUE,1,RCA/Hansa,1994-03-21,RCA; Hansa,1990,FALSE,21,0,0,FALSE,"Baby, I Love Your Way",Reggae,Reggae,249.52,big mountain,Reggae
warren g,1994,"""Regulate""","[""warren g"",""nate dogg""]",TRUE,3,Island Records,1994-06-07,Island Records,1990,TRUE,22,2,1.4142135623730951,TRUE,Regulate,Rap,Hip-Hop,248.866,warren g & nate dogg,Rap
aaliyah,1994,"""Back & Forth""","""aaliyah""",TRUE,11,Jive,1994-05-22,Jive,1990,FALSE,24,10,3.1622776601683795,TRUE,Back & Forth,Rnb,Rnb,231.093,aaliyah,Rnb
collective soul,1994,"""Shine""","""collective soul""",TRUE,3,Craft Recordings,1994-03-22,Craft Recordings,1990,FALSE,31,2,1.4142135623730951,TRUE,Shine,Rock,Rock,306.04,collective soul,Rock
sheryl crow,1994,"""All I Wanna Do""","""sheryl crow""",TRUE,8,A&M,1993-08-03,A&M,1990,TRUE,34,7,2.6457513110645907,TRUE,All I Wanna Do,Rock,Female Vocalists,272.106,sheryl crow,Rock
crash test dummies,1994,"""Mmm Mmm Mmm Mmm""","""crash test dummies""",TRUE,1,Arista,1993-04-05,Arista,1990,TRUE,35,0,0,FALSE,Mmm Mmm Mmm Mmm,Rock,90s,235.173,crash test dummies,Rock
da brat,1994,"""Funkdafied""","""da brat""",TRUE,3,So So Def/Work,1994-06-28,So So Def; Work,1990,FALSE,37,2,1.4142135623730951,TRUE,Funkdafied,Rap,Hip-Hop,185.933,da brat,Rap
drs,1994,"""Gangsta Lean""","""drs""",TRUE,1,"ARY, Inc. under exclusive license to Interscope Records",1992-12-15,"ARY, Inc. under exclusive license to Interscope Records",1990,FALSE,39,0,0,FALSE,Gangsta Lean,Unknown,90s,322.142,drs,NA
10,1994,"""Because the Night""","[""10"",""000 maniacs""]",TRUE,1,Arista,1978,Arista,1990,TRUE,40,0,0,FALSE,Because the Night,Unknown,NA,223.373,10 & 000 maniacs,NA
us3,1994,"""Cantaloop (Flip Fantasia)""","""us3""",TRUE,1,Blue Note Records,1993-01-01,Blue Note Records,1990,FALSE,41,0,0,FALSE,Cantaloop (Flip Fantasia),Jazz,Acid Jazz,279.36,us3,Jazz
melissa etheridge,1994,"""Come to My Window""","""melissa etheridge""",TRUE,5,Island Records,1993-01-01,Island Records,1990,TRUE,43,4,2,TRUE,Come to My Window,Rock,Female Vocalists,236,melissa etheridge,Rock
changing faces,1994,"""Stroke You Up""","""changing faces""",TRUE,2,Big Beat Records,1994-08-16,Big Beat Records,1990,FALSE,44,1,1,TRUE,Stroke You Up,Rnb,90s,216.546,changing faces,Rnb
crystal waters,1994,"""100% Pure Love""","""crystal waters""",TRUE,2,Sub Pop Records,1990-09-13,Sub Pop Records,1990,FALSE,46,1,1,TRUE,100% Pure Love,Pop,Dance,280.466,crystal waters,Pop
the cranberries,1994,"""Linger""","""the cranberries""",TRUE,2,Island Records,1993-03-01,Island Records,1990,TRUE,49,1,1,TRUE,Linger,Rock,Rock,274.706,the cranberries,Rock
beck,1994,"""Loser""","""beck""",TRUE,1,DGC,1993-01-18,DGC,1990,FALSE,50,0,0,FALSE,Loser,Rock,Alternative,235,beck,Rock
snoop doggy dogg,1994,"""Gin and Juice""","""snoop doggy dogg""",TRUE,2,Death Row Records/gamma.,1993-11-23,Death Row Records; gamma.,1990,FALSE,52,1,1,TRUE,Gin and Juice,Rap,Rap,211.866,snoop doggy dogg,Rap
immature,1994,"""Never Lie""","""immature""",TRUE,2,Geffen*,1994-01-01,Geffen*,1990,FALSE,53,1,1,TRUE,Never Lie,Rnb,Rnb,253.19,immature,Rnb
domino,1994,"""Getto Jam""","""domino""",TRUE,1,Universal Music Group International,1970-11-01,Universal Music Group International,1990,FALSE,55,0,0,FALSE,Getto Jam,Rap,Hip-Hop,259.28,domino,Rap
aaron hall,1994,"""I Miss You""","""aaron hall""",TRUE,1,Epic/Legacy,1972-01-01,Epic; Legacy,1990,TRUE,57,0,0,FALSE,I Miss You,Rnb,Slow Jams,381.733,aaron hall,Rnb
real mccoy,1994,"""Another Night""","""real mccoy""",TRUE,5,Arista,1995-03-14,Arista,1990,TRUE,63,4,2,TRUE,Another Night,Pop,90s,236.933,real mccoy,Pop
69 boyz,1994,"""Tootsee Roll""","""69 boyz""",TRUE,2,LIL JOE RECORDS,1994-05-27,LIL JOE RECORDS,1990,FALSE,65,1,1,TRUE,Tootsee Roll,Rap,Miami Bass,261.36,69 boyz,Rap
jimmy cliff,1994,"""I Can See Clearly Now (from Cool Runnings)""","""jimmy cliff""",TRUE,1,Columbia/Legacy,2002-06-11,Columbia; Legacy,1990,TRUE,66,0,0,FALSE,I Can See Clearly Now (from Cool Runnings),Unknown,NA,235.36,jimmy cliff,NA
erasure,1994,"""Always""","""erasure""",TRUE,1,Rhino/Warner Records,1992-11-16,Rhino; Warner Records,1990,TRUE,73,0,0,FALSE,Always,Pop,Synthpop,237.8,erasure,Pop
gabrielle,1994,"""Dreams""","""gabrielle""",TRUE,1,Universal-Island Records Ltd.,1993-01-01,Universal-Island Records Ltd.,1990,FALSE,75,0,0,FALSE,Dreams,Pop,Soul,222.773,gabrielle,Pop
culture beat,1994,"""Mr. Vain""","""culture beat""",TRUE,1,Abfahrt Media,1993-01-01,Abfahrt Media,1990,FALSE,76,0,0,FALSE,Mr. Vain,Pop,Dance,257.466,culture beat,NA
joshua kadison,1994,"""Beautiful in My Eyes""","""joshua kadison""",TRUE,1,SBK/EMI RECORDS,1993-01-01,SBK; EMI RECORDS,1990,TRUE,79,0,0,FALSE,Beautiful in My Eyes,Pop,90s,249.493,joshua kadison,Pop
eternal,1994,"""Stay""","""eternal""",TRUE,1,Parlophone UK,1993-11-29,Parlophone UK,1990,FALSE,80,0,0,FALSE,Stay,Rnb,Rnb,189.386,eternal,Rnb
craig mack,1994,"""Flava in Ya Ear""","""craig mack""",TRUE,1,Rhino Atlantic,1994,Rhino Atlantic,1990,FALSE,81,0,0,FALSE,Flava in Ya Ear,Rap,Hip-Hop,302.013,craig mack,Rap
queen latifah,1994,"""U.N.I.T.Y.""","""queen latifah""",TRUE,1,Motown,1993-11-16,Motown,1990,FALSE,82,0,0,FALSE,U.N.I.T.Y.,Rap,Rap,250.84,queen latifah,Rap
ini kamoze,1994,"""Here Comes the Hotstepper""","""ini kamoze""",TRUE,2,Columbia,1994,Columbia,1990,FALSE,85,1,1,TRUE,Here Comes the Hotstepper,Reggae,Reggae,250.466,ini kamoze,Reggae
tim mcgraw,1994,"""Don't Take the Girl""","""tim mcgraw""",TRUE,10,Curb Records,1994-03-22,Curb Records,1990,FALSE,87,9,3,TRUE,Don't Take the Girl,Country,Country,249.36,tim mcgraw,Country
ahmad,1994,"""Back in the Day""","""ahmad""",TRUE,1,Giant,1994-05-20,Giant,1990,FALSE,93,0,0,FALSE,Back in the Day,Rap,Hip-Hop,303.373,ahmad,NA
general public,1994,"""I'll Take You There (from Threesome)""","""general public""",TRUE,1,Strange Famous Records,2008,Strange Famous Records,1990,FALSE,95,0,0,FALSE,I'll Take You There (from Threesome),Unknown,Stuff I Love,699.333,general public,NA
brandy,1994,"""I Wanna Be Down""","""brandy""",TRUE,11,Rhino Atlantic,1994,Rhino Atlantic,1990,FALSE,100,10,3.1622776601683795,TRUE,I Wanna Be Down,Rnb,Rnb,291.666,brandy,Rnb
monica,1995,"""Don't Take It Personal (Just One of Dem Days)""","""monica""",TRUE,8,Arista/Legacy,1995,Arista; Legacy,1990,TRUE,9,7,2.6457513110645907,TRUE,Don't Take It Personal (Just One of Dem Days),Rnb,Rnb,258.466,monica,Rnb
montell jordan,1995,"""This Is How We Do It""","""montell jordan""",TRUE,4,RAL (Rush Associated Label),1995-01-01,RAL (Rush Associated Label),1990,FALSE,10,3,1.7320508075688772,TRUE,This Is How We Do It,Rnb,90s,238.8,montell jordan,Rnb
dionne farris,1995,"""I Know""","""dionne farris""",TRUE,1,Columbia/Legacy,1994-05-01,Columbia; Legacy,1990,TRUE,11,0,0,FALSE,I Know,Pop,Pop,227.826,dionne farris,Pop
adina howard,1995,"""Freak Like Me""","""adina howard""",TRUE,1,Rhino/Elektra,1995,Rhino; Elektra,1990,TRUE,13,0,0,FALSE,Freak Like Me,Rnb,90s,253.613,adina howard,Rnb
blues traveler,1995,"""Run-Around""","""blues traveler""",TRUE,2,A&M,1994-01-01,A&M,1990,TRUE,14,1,1,TRUE,Run-Around,Rock,90s,279.8,blues traveler,Rock
shaggy,1995,"""Boombastic"" / ""In the Summertime""","""shaggy""",TRUE,3,Virgin Records,1995-07-11,Virgin Records,1990,FALSE,18,2,1.4142135623730951,TRUE,Boombastic / In the Summertime,Unknown,NA,238.36,shaggy,NA
nicki french,1995,"""Total Eclipse of the Heart""","""nicki french""",TRUE,1,Sony Music CG,1983-04-11,Sony Music CG,1990,FALSE,19,0,0,FALSE,Total Eclipse of the Heart,Pop,Dance,232.346,nicki french,Pop
des'ree,1995,"""You Gotta Be""","""des'ree""",TRUE,1,S2,1994,S2,1990,FALSE,20,0,0,FALSE,You Gotta Be,Pop,Pop,245.2,des'ree,Pop
hootie,1995,"""Hold My Hand""","[""hootie"",""the blowfish""]",TRUE,6,Atlantic Records,1994-07-01,Atlantic Records,1990,FALSE,22,5,2.23606797749979,TRUE,Hold My Hand,Rock,90s,258.333,hootie & the blowfish,Rock
the notorious b.i.g.,1995,"""One More Chance/Stay with Me""","""the notorious b.i.g.""",TRUE,4,Rhino Atlantic,1995,Rhino Atlantic,1990,FALSE,23,3,1.7320508075688772,TRUE,One More Chance/Stay with Me,Unknown,NA,268.706,the notorious b.i.g.,NA
soul for real,1995,"""Candy Rain""","""soul for real""",TRUE,2,Geffen,1994-01-01,Geffen,1990,FALSE,25,1,1,TRUE,Candy Rain,Rnb,Rnb,276.066,soul for real,Rnb
blessid union of souls,1995,"""I Believe""","""blessid union of souls""",TRUE,1,Capitol Records,1995-01-01,Capitol Records,1990,FALSE,27,0,0,FALSE,I Believe,Pop,90s,267.447,blessid union of souls,Pop
jon b.,1995,"""Someone to Love""","[""jon b."",""babyface""]",TRUE,2,Yab Yum Records/550 Music/Epic,1995-05-19,Yab Yum Records; 550 Music; Epic,1990,FALSE,32,1,1,TRUE,Someone to Love,Unknown,90s Pop And Rock,273.4,jon b. & babyface,NA
brownstone,1995,"""If You Love Me""","""brownstone""",TRUE,1,MJJ Music,1993-06-01,MJJ Music,1990,FALSE,34,0,0,FALSE,If You Love Me,Rnb,Rnb,304.16,brownstone,Rnb
martin page,1995,"""In the House of Stone and Light""","""martin page""",TRUE,1,Island Mercury,1994-01-01,Island Mercury,1990,FALSE,35,0,0,FALSE,In the House of Stone and Light,Rock,90s,300.8,martin page,NA
luniz,1995,"""I Got 5 on It""","""luniz""",TRUE,1,Virgin Records,1995-07-04,Virgin Records,1990,FALSE,36,0,0,FALSE,I Got 5 on It,Rap,Rap,253.533,luniz,Rap
mokenstef,1995,"""He's Mine""","""mokenstef""",TRUE,1,Century Park Records,1995-07-04,Century Park Records,1990,FALSE,40,0,0,FALSE,He's Mine,Rnb,Rnb,254.106,mokenstef,Rnb
method man,1995,"""I'll Be There for You/You're All I Need to Get By""","[""method man"",""mary j. blige""]",TRUE,1,Def Jam Recordings,1995-04-25,Def Jam Recordings,1990,FALSE,42,0,0,FALSE,I'll Be There for You/You're All I Need to Get By,Unknown,NA,309.946,method man & mary j. blige,NA
diana king,1995,"""Shy Guy""","""diana king""",TRUE,1,Work,1995-04-07,Work,1990,FALSE,43,0,0,FALSE,Shy Guy,Reggae,Reggae,258.56,diana king,Reggae
blackstreet,1995,"""Before I Let You Go""","""blackstreet""",TRUE,4,Interscope,1994-01-01,Interscope,1990,FALSE,46,3,1.7320508075688772,TRUE,Before I Let You Go,Rnb,Rnb,299.8,blackstreet,Rnb
